['15.94', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.65', '28.38', '1003.65', '136.11', '2941']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678406', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2942']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.66', '28.37', '1003.64', '136.21', '2943']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2944']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678402', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2945']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.19', '28.38', '1002.94', '142.04', '2946']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
['18.59', '54.678398', '25.263121', '-35.82', '76.94', '19.90', '29.61', '28.38', '1003.65', '136.11', '2947']
