Magnificansat Log -> 2024-05-14 00:22:11.449437
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.63', '29.58', '1003.38', '171.29', '-0.89', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.48', '1003.36', '171.42', '-0.77', '0.00', '0.00', '0.11', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.52', '1003.36', '171.42', '-0.77', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
['0.000000', '0.000000', '179.82', '9.48', '-39.55', '28.62', '29.50', '1003.36', '171.46', '-0.72', '0.00', '0.00', '-0.12', '0.00', '7.47']
