['0.00', '54.678902', '25.263592', '23.05', '72.24', '64.71', '27.45', '31.93', '1005.01', '124.75', '33206']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33257']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.08', '72.23', '64.73', '27.45', '31.94', '1004.99', '124.87', '33258']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33259']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33260']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '26.91', '31.95', '1004.18', '131.66', '33261']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33262']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.45', '31.93', '1005.12', '123.84', '33263']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33264']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33265']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.20', '31.94', '1004.61', '128.10', '33266']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33267']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.93', '1005.11', '123.92', '33268']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33269']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33270']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.92', '1004.99', '124.85', '33271']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33272']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.50', '31.91', '1005.05', '124.39', '33273']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33274']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33275']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
['0.00', '54.678902', '25.263592', '23.07', '72.23', '64.73', '27.44', '31.90', '1004.98', '124.99', '33276']
