['0.00', '54.678902', '25.263592', '21.50', '72.00', '64.85', '27.40', '31.94', '1005.21', '123.09', '42256']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42260']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.44', '31.92', '1005.38', '121.62', '42261']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42262']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42263']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '26.89', '31.92', '1004.42', '129.63', '42264']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42265']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.85', '27.39', '31.90', '1005.32', '122.14', '42266']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42267']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42268']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.48', '72.00', '64.84', '27.39', '31.88', '1005.17', '123.39', '42269']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42270']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42271']
['0.00', '54.678902', '25.263592', '21.49', '72.00', '64.86', '27.44', '31.87', '1005.25', '122.67', '42271']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42280']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42280']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
['0.00', '54.678902', '25.263592', '21.47', '72.00', '64.86', '27.38', '31.83', '1005.22', '122.98', '42281']
