['0.00', '54.678535', '25.263241', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1847']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1848']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1848']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.41', '88.94', '52.69', '27.83', '27.87', '998.39', '1849']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1850']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678539', '25.263237', '35.78', '88.95', '52.69', '27.83', '27.86', '998.32', '1851']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1852']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1853']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.83', '27.87', '998.32', '1854']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263233', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1855']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.86', '27.85', '998.36', '1856']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1857']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1858']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263231', '35.78', '88.95', '52.69', '27.81', '27.84', '998.31', '1859']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1860']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1861']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.83', '27.82', '998.36', '1862']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1863']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.95', '52.69', '27.84', '27.81', '998.34', '1864']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
['0.00', '54.678543', '25.263229', '35.78', '88.80', '66.19', '27.84', '27.92', '998.29', '1865']
