['0.00', '54.678021', '25.263396', '41.32', '-16.49', '66.31', '30.01', '27.72', '996.43', '229.64', '5.59', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263396', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.53', '228.78', '4.73', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678027', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678028', '25.263397', '41.32', '-16.49', '66.31', '30.08', '27.72', '996.59', '228.29', '4.24', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
['0.00', '54.678029', '25.263397', '41.32', '-16.49', '66.31', '30.09', '27.79', '996.61', '228.11', '4.06', '0.00', '0.00']
