['0.00', '0.000000', '0.000000', '62.31', '42.61', '90.13', '28.19', '27.24', '999.94', '17162']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17166']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17167']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.32', '42.78', '90.14', '28.19', '27.20', '999.96', '17168']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17169']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.30', '42.78', '90.13', '27.90', '27.13', '999.52', '17170']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17171']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17172']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.29', '42.78', '90.12', '27.88', '27.20', '999.49', '17173']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17174']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.27', '42.80', '90.12', '28.17', '27.18', '999.93', '17175']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17176']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17177']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.29', '42.77', '90.11', '28.17', '27.06', '999.93', '17178']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17179']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
['0.00', '0.000000', '0.000000', '62.27', '42.78', '90.10', '28.14', '27.17', '999.87', '17180']
