['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.47', '32.08', '1005.25', '122.73', '39674']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.35', '32.05', '1005.05', '124.42', '39808']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39809']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.46', '32.06', '1005.22', '122.97', '39810']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39811']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39812']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39812']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39812']
['0.00', '54.678902', '25.263592', '21.75', '72.09', '64.63', '27.40', '32.04', '1005.11', '123.86', '39812']
