['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.98', '28.70', '999.77', '8229']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8245']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.69', '999.86', '8246']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
['0.00', '0.000000', '0.000000', '32.25', '54.85', '86.74', '26.97', '28.70', '999.79', '8247']
