['0.00', '54.678638', '25.263216', '64.52', '73.32', '88.66', '27.91', '28.66', '998.52', '7330']
['0.00', '54.678638', '25.263216', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7333']
['0.00', '54.678638', '25.263216', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7333']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678631', '25.263243', '64.37', '73.76', '88.46', '27.91', '28.64', '998.49', '7334']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263243', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7335']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.25', '73.88', '88.44', '27.91', '28.59', '998.52', '7336']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7337']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678638', '25.263245', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7338']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678635', '25.263248', '64.22', '73.77', '88.41', '27.72', '28.55', '998.22', '7339']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678631', '25.263250', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7340']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7341']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263252', '64.19', '73.76', '88.44', '27.91', '28.55', '998.53', '7342']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7343']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '64.23', '73.73', '89.25', '27.90', '28.53', '998.44', '7344']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7345']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678627', '25.263254', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7346']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263260', '65.17', '73.01', '89.43', '27.92', '28.55', '998.51', '7347']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
['0.00', '54.678619', '25.263262', '65.61', '72.87', '22.15', '27.95', '28.54', '998.54', '7348']
