['5.31', '54.678249', '25.263285', '87.12', '78.48', '110.10', '26.32', '34.45', '991.51', '2121']
['5.31', '54.678215', '25.263300', '87.12', '78.48', '110.10', '26.71', '34.48', '992.13', '2155']
['5.31', '54.678215', '25.263300', '87.12', '78.48', '110.10', '26.71', '34.48', '992.13', '2155']
['5.31', '54.678211', '25.263300', '87.12', '78.48', '110.10', '26.71', '34.47', '992.12', '2156']
['5.31', '54.678211', '25.263302', '87.12', '78.48', '110.10', '26.71', '34.47', '992.12', '2157']
['5.31', '54.678211', '25.263302', '87.12', '78.48', '110.10', '26.71', '34.47', '992.12', '2157']
['5.31', '54.678207', '25.263302', '87.12', '78.48', '110.10', '26.67', '34.46', '992.12', '2158']
['5.31', '54.678207', '25.263302', '87.12', '78.48', '110.10', '26.67', '34.46', '992.12', '2158']
['5.31', '54.678207', '25.263302', '87.12', '78.48', '110.10', '26.67', '34.46', '992.12', '2159']
['5.31', '54.678207', '25.263302', '87.12', '78.48', '110.10', '26.67', '34.46', '992.12', '2160']
['5.31', '54.678207', '25.263302', '87.12', '78.48', '110.10', '26.67', '34.46', '992.12', '2160']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.71', '34.47', '992.19', '2161']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.71', '34.47', '992.19', '2162']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.71', '34.47', '992.19', '2162']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.71', '34.47', '992.19', '2163']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.67', '34.45', '992.06', '2164']
['5.31', '54.678207', '25.263304', '87.12', '78.48', '110.10', '26.67', '34.45', '992.06', '2164']
['5.31', '54.678200', '25.263306', '87.12', '78.48', '110.10', '26.67', '34.45', '992.06', '2165']
['5.31', '54.678200', '25.263306', '87.12', '78.48', '110.10', '26.67', '34.45', '992.06', '2165']
['5.31', '54.678196', '25.263308', '87.12', '78.48', '110.10', '26.35', '34.44', '991.61', '2166']
['5.31', '54.678196', '25.263308', '87.12', '78.48', '110.10', '26.35', '34.44', '991.61', '2167']
['5.31', '54.678196', '25.263308', '87.12', '78.48', '110.10', '26.35', '34.44', '991.61', '2167']
['5.31', '54.678196', '25.263308', '87.12', '78.48', '110.10', '26.35', '34.44', '991.61', '2168']
['5.31', '54.678192', '25.263309', '87.12', '78.48', '110.10', '26.71', '34.45', '992.15', '2169']
['5.31', '54.678192', '25.263309', '87.12', '78.48', '110.10', '26.71', '34.45', '992.15', '2169']
['5.31', '54.678192', '25.263309', '87.12', '78.48', '110.10', '26.71', '34.45', '992.15', '2170']
['5.31', '54.678192', '25.263309', '87.12', '78.48', '110.10', '26.71', '34.45', '992.15', '2170']
