['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.04', '999.86', '13354']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.47', '28.09', '999.81', '13358']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.47', '28.09', '999.81', '13358']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13359']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13360']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.50', '28.05', '999.79', '13361']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13362']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.04', '999.83', '13363']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13364']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13365']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.51', '28.11', '999.77', '13366']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13367']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13368']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '28.08', '999.86', '13369']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13370']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.54', '27.99', '999.87', '13371']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.19', '28.10', '999.31', '13372']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.19', '28.10', '999.31', '13372']
['0.00', '0.000000', '0.000000', '44.72', '41.19', '88.45', '27.19', '28.10', '999.31', '13372']
