['0.00', '54.678501', '25.263569', '45.37', '86.83', '78.02', '27.67', '28.32', '998.74', '40894']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40900']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.29', '999.15', '40901']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40902']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40903']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.96', '28.31', '999.14', '40904']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40905']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.99', '28.33', '999.21', '40906']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40907']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678501', '25.263569', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40908']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263546', '45.41', '86.83', '78.02', '27.73', '28.35', '998.82', '40909']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40910']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.83', '78.02', '27.85', '28.39', '998.98', '40911']
['0.00', '54.678520', '25.263550', '45.41', '86.94', '76.62', '28.00', '28.37', '999.19', '40912']
['0.00', '54.678520', '25.263550', '45.41', '86.94', '76.62', '28.00', '28.37', '999.19', '40912']
['0.00', '54.678520', '25.263550', '45.41', '86.94', '76.62', '28.00', '28.37', '999.19', '40912']
['0.00', '54.678520', '25.263550', '45.41', '86.94', '76.62', '28.00', '28.37', '999.19', '40912']
