['0.00', '54.678696', '25.264492', '53.89', '80.04', '87.42', '27.97', '28.00', '999.13', '40701']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.91', '80.06', '87.47', '27.76', '28.00', '998.79', '40705']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40706']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.93', '80.09', '87.39', '27.98', '28.06', '999.16', '40707']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40708']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40709']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.85', '80.07', '87.42', '27.96', '27.97', '999.09', '40710']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40711']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.87', '80.07', '87.41', '28.01', '27.94', '999.17', '40712']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40713']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40714']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.01', '27.90', '999.14', '40715']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40716']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40717']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '27.98', '27.93', '999.11', '40718']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
['0.00', '54.678696', '25.264492', '53.86', '80.07', '87.41', '28.00', '28.04', '999.16', '40719']
