['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.08', '1005.13', '123.74', '34591']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.08', '1005.13', '123.74', '34592']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.08', '1005.13', '123.74', '34592']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34593']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34594']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '26.88', '32.07', '1004.27', '130.88', '34595']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34596']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.31', '32.09', '1005.08', '124.16', '34597']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34598']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34599']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.38', '32.04', '1005.05', '124.43', '34600']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34601']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.00', '1004.99', '131.70', '34602']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34603']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34604']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.37', '32.02', '1005.01', '124.72', '34605']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34606']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
['0.00', '54.678902', '25.263592', '22.50', '72.24', '64.37', '27.43', '32.00', '1005.06', '124.31', '34607']
