['0.00', '54.678646', '25.262949', '56.15', '86.89', '78.63', '27.87', '28.91', '998.49', '4115']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4126']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678635', '25.262959', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4127']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678631', '25.262968', '56.15', '86.89', '78.63', '27.81', '28.76', '998.39', '4128']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262968', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4129']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262972', '56.15', '86.89', '78.63', '27.84', '28.69', '998.44', '4130']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4131']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678627', '25.262974', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4132']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
['0.00', '54.678623', '25.262976', '56.15', '86.89', '78.63', '27.84', '28.63', '998.37', '4133']
